model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,14,0.90151584,0.0055331877,0.0,0.0,7.295969,0.7557231421213866,1.047308540846753,12.119527,0.0,0.0,True,True,16,0.041422524,0.7763999,0.75330245,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer14
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,15,0.93286186,0.0055685584,0.0,0.0,7.086647,0.7866039177775842,1.0791198113560216,12.501035,0.0,0.0,True,True,16,0.040278975,0.78683454,0.6862693,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer15
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,16,1.0229683,0.0056713205,0.0,0.0,4.8753266,0.8753669982637492,1.1705695862089072,13.583763,0.0,0.0,True,True,16,0.028619174,0.8356971,0.5947401,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer16
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,17,0.93856496,0.0055744904,0.0,0.0,6.867055,0.7922291322952256,1.084900780081178,12.570766,0.0,0.0,True,True,16,0.03962325,0.7898599,0.68793815,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer17
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,18,0.98940814,0.005634089,0.0,0.0,6.321237,0.8422921240052178,1.1365241468230294,13.181463,0.0,0.0,True,True,16,0.036933575,0.80739915,0.6701793,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer18
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,19,0.99334705,0.0056359475,0.0,0.0,5.460961,0.8462067819840928,1.140487315534828,13.231758,0.0,0.0,True,True,16,0.032121696,0.8209064,0.56789887,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer19
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,20,0.98017484,0.00562343,0.0,0.0,6.534369,0.8331980518467963,1.1271516271464288,13.070822,0.0,0.0,True,True,16,0.03778883,0.80337244,0.65697443,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer20
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,21,1.0977823,0.0057699913,0.0,0.0,4.655075,0.9489024936128994,1.246662014825211,14.452023,0.0,0.0,True,True,16,0.027517708,0.8498025,0.54305035,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer21
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,22,0.97567016,0.005616914,0.0,0.0,6.2542877,0.8287785497518257,1.1225617679743094,13.018295,0.0,0.0,True,True,16,0.03597091,0.80719006,0.62073183,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer22
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,23,1.1357211,0.0058284546,0.0,0.0,6.119353,0.9860889724031864,1.2853532025083128,14.876302,0.0,0.0,True,True,16,0.035737813,0.83480835,0.65861183,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer23
