model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,0,clover,caterpillar,caress,0.004791259765625,0.018524169921875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer0
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,1,clover,caterpillar,caress,0.003223419189453125,0.003887176513671875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer1
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,2,clover,caterpillar,caress,0.00518035888671875,0.00377655029296875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer2
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,3,clover,caterpillar,caress,0.00753021240234375,0.005664825439453125,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer3
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,4,clover,caterpillar,caress,0.0017576217651367188,0.0007987022399902344,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer4
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,5,clover,caterpillar,caress,0.004581451416015625,0.007904052734375,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer5
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,6,clover,caterpillar,caress,0.0031223297119140625,0.00225067138671875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer6
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,7,clover,caterpillar,caress,0.0031414031982421875,0.0034732818603515625,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer7
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,8,clover,caterpillar,caress,0.0023365020751953125,0.0012302398681640625,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer8
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,9,clover,caterpillar,caress,0.0024127960205078125,0.0027599334716796875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer9
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,10,clover,caterpillar,caress,0.0012102127075195312,0.0026836395263671875,1.9672508642543107e-05,4.563968047932576e-07,43.10395786283938,ATLAS_finetuned_en_WEAT1_prompt3_layer10
