model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,6,layer_6,0.03603870020112561,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,7,layer_7,0.0393555416902988,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,8,layer_8,0.041060941761491075,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,9,layer_9,0.042487496797346244,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,10,layer_10,0.042333929966291005,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,11,layer_11,0.04113772517701868,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,12,layer_12,0.04490617438646613,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,13,layer_13,0.042598630688241476,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,14,layer_14,0.0442232061115099,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,15,layer_15,0.04651256426395168,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,16,layer_16,0.04918381887783344,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,17,layer_17,0.052762330164659955,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,18,layer_18,0.05728851044839301,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,19,layer_19,0.06108928951700995,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,20,layer_20,0.06938998085878471,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,21,layer_21,0.07650861172467391,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,22,layer_22,0.09204310905562912,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,23,layer_23,0.10107930469351065,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,24,layer_24,0.10407789913148385,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,25,layer_25,0.11365561991045477,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,26,layer_26,0.12922648833297576,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,27,layer_27,0.1326332472429641,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,28,layer_28,0.13678359291385153,0.6552887894795276,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,29,layer_29,0.12649057400075492,0.6552887894795276,0.0,True
